run_id,seed,nodes_removed,lcc_size_ratio,global_efficiency_ratio
9,50,44,0.9895188184849929,0.9567985542877077
9,50,45,0.9892806098141972,0.9883394775453666
9,50,46,0.9890424011434016,0.9513096038748848
9,50,47,0.988804192472606,0.9295071714705893
9,50,48,0.9885659838018104,0.9320158885433634
9,50,49,0.9883277751310148,0.928322222329394
9,50,50,0.9880895664602192,0.9553453479227366
10,51,0,1.0,1.0
10,51,1,0.9997617913292044,0.985521655811693
10,51,2,0.9995235826584088,0.9891131193649899
10,51,3,0.9992853739876132,0.9958867499710664
10,51,4,0.9990471653168176,0.9727559688959692
10,51,5,0.9988089566460219,0.9722435393553115
10,51,6,0.9985707479752263,0.9995524449492943
10,51,7,0.9983325393044307,0.9425836279926133
10,51,8,0.9980943306336351,0.9744585685552486
10,51,9,0.9978561219628395,1.0042886715135444
10,51,10,0.9976179132920439,0.9724847053563491
10,51,11,0.9973797046212483,0.9603771965369059
10,51,12,0.9971414959504526,0.9898897642840782
10,51,13,0.9964268699380657,0.9741040961799826
10,51,14,0.9961886612672701,0.9800027285621571
10,51,15,0.9959504525964745,0.9497308880548709
10,51,16,0.9957122439256789,0.9643948387416947
10,51,17,0.9954740352548833,0.9570822691086022
10,51,18,0.9952358265840877,0.9689257833211823
10,51,19,0.994997617913292,0.987097117984929
10,51,20,0.9947594092424964,0.9671534393035102
10,51,21,0.9945212005717008,0.9888392336086042
10,51,22,0.9942829919009052,0.9358801284626445
10,51,23,0.9940447832301096,0.9739454064483871
10,51,24,0.993806574559314,0.9427961571867846
10,51,25,0.9935683658885184,0.9883764149513562
10,51,26,0.9933301572177228,0.9862374266852753
10,51,27,0.9930919485469271,0.9166176641086539
10,51,28,0.9928537398761315,1.0021619579486665
10,51,29,0.9926155312053359,0.9863811248093092
10,51,30,0.9923773225345403,0.9928958549992606
10,51,31,0.9921391138637446,0.9472985137926613
10,51,32,0.991900905192949,0.9821514599076255
10,51,33,0.9916626965221534,0.9614666860578737
10,51,34,0.9914244878513578,0.9563149700587188
10,51,35,0.9911862791805621,0.9997995702598527
10,51,36,0.9909480705097665,0.9745802968773383
10,51,37,0.9907098618389709,1.001328081373899
10,51,38,0.9904716531681753,0.9633182931510926
10,51,39,0.9902334444973797,0.9777031319024523
10,51,40,0.9899952358265841,0.955259662179718
10,51,41,0.9897570271557885,0.9930216267553812
10,51,42,0.9895188184849929,0.9920944532075059
